Q65868|P1082|5026|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=111"
Q67068|P1082|7194|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=112"
Q67220|P1082|7518|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=113"
Q65854|P1082|2504|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=114"
Q67525|P1082|9937|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=115"
Q67120|P1082|3361|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=116"
Q69383|P1082|11179|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=117"
Q69752|P1082|12098|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=118"
Q67310|P1082|1426|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=119"
Q67272|P1082|9758|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=120"
Q68305|P1082|24452|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=121"
Q68210|P1082|18731|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=131"
Q66338|P1082|2158|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=132"
NA|P1082|20253|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=133"
Q66892|P1082|895|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=134"
Q66633|P1082|8437|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=135"
Q65347|P1082|7500|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=136"
Q65528|P1082|5071|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=137"
Q68227|P1082|13407|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=138"
Q66819|P1082|5830|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=139"
Q67528|P1082|1844|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=140"
Q68959|P1082|17784|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=141"
Q69718|P1082|21716|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=142"
Q69203|P1082|5567|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=151"
Q69224|P1082|6290|P585|+2017-12-31T00:00:00Z|S854|"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=2017&indikatoren=133&bfs=152"
